id,type,state,state_reason,title,body,author,created_at,assignees,updated_at,closed_at,url,labels,comments_list,comment_thread
2761645855,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:28:02+00:00,[],2024-12-28 09:28:02+00:00,,https://github.com/tensorflow/tensorflow/pull/83871,[],[],
2761644959,pull_request,closed,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:24:44+00:00,[],2024-12-28 14:42:07+00:00,2024-12-28 14:42:07+00:00,https://github.com/tensorflow/tensorflow/pull/83870,[],[],
2761644235,pull_request,closed,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:22:05+00:00,[],2024-12-28 15:59:35+00:00,2024-12-28 15:59:34+00:00,https://github.com/tensorflow/tensorflow/pull/83869,[],[],
2761643939,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:21:01+00:00,[],2024-12-28 11:12:05+00:00,,https://github.com/tensorflow/tensorflow/pull/83868,[],[],
2761643033,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:17:45+00:00,[],2024-12-28 11:08:29+00:00,,https://github.com/tensorflow/tensorflow/pull/83867,[],[],
2761642895,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:17:14+00:00,[],2024-12-28 13:43:53+00:00,,https://github.com/tensorflow/tensorflow/pull/83866,[],[],
2761642737,pull_request,closed,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:16:42+00:00,[],2024-12-28 15:52:18+00:00,2024-12-28 15:52:17+00:00,https://github.com/tensorflow/tensorflow/pull/83865,[],[],
2761642528,pull_request,closed,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:15:56+00:00,[],2024-12-28 15:44:58+00:00,2024-12-28 15:44:57+00:00,https://github.com/tensorflow/tensorflow/pull/83864,[],[],
2761639466,pull_request,closed,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 09:05:34+00:00,[],2024-12-31 07:01:56+00:00,2024-12-31 07:01:55+00:00,https://github.com/tensorflow/tensorflow/pull/83863,[],[],
2761635834,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 08:52:36+00:00,[],2024-12-28 08:52:36+00:00,,https://github.com/tensorflow/tensorflow/pull/83862,[],[],
2761632568,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 08:40:40+00:00,[],2024-12-28 08:40:40+00:00,,https://github.com/tensorflow/tensorflow/pull/83861,[],[],
2761629061,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 08:27:54+00:00,[],2024-12-28 08:27:54+00:00,,https://github.com/tensorflow/tensorflow/pull/83860,[],[],
2761628855,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 08:27:07+00:00,[],2024-12-28 08:27:07+00:00,,https://github.com/tensorflow/tensorflow/pull/83859,[],[],
2761623414,pull_request,open,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 08:08:31+00:00,[],2024-12-28 08:08:31+00:00,,https://github.com/tensorflow/tensorflow/pull/83858,[],[],
2761607338,pull_request,closed,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 07:55:29+00:00,[],2024-12-28 12:58:53+00:00,2024-12-28 12:58:53+00:00,https://github.com/tensorflow/tensorflow/pull/83857,[],[],
2761607273,pull_request,closed,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-12-28 07:55:16+00:00,[],2024-12-28 13:45:07+00:00,2024-12-28 13:45:06+00:00,https://github.com/tensorflow/tensorflow/pull/83856,[],[],
